NoTroncon;CenterLongitude;CenterLatitude;EmplacementCount;sNoEmplacement;longitude;latitude
891;-73.566002;45.503926;15;F458;-73.566142;45.503747
891;-73.566002;45.503926;15;F459;-73.566062;45.503851
891;-73.566002;45.503926;15;F460;-73.566062;45.503851
891;-73.566002;45.503926;15;F461;-73.56598000000001;45.503957
891;-73.566002;45.503926;15;F462;-73.56598000000001;45.503957
891;-73.566002;45.503926;15;F463;-73.565903;45.504056
891;-73.566002;45.503926;15;F464;-73.565903;45.504056
891;-73.566002;45.503926;15;F465;-73.56581700000001;45.504162
891;-73.566002;45.503926;15;F466;-73.56581700000001;45.504162
891;-73.566002;45.503926;15;F467;-73.565738;45.504264
891;-73.566002;45.503926;15;F468;-73.565738;45.504264
892;-73.564904;45.504645;16;K165;-73.565188;45.504318
892;-73.564904;45.504645;16;K166;-73.565188;45.504318
892;-73.564904;45.504645;16;K167;-73.565151;45.504365
892;-73.564904;45.504645;16;K168;-73.56504699999999;45.504456
892;-73.564904;45.504645;16;K169;-73.56501300000001;45.504503
892;-73.564904;45.504645;16;K170;-73.56501300000001;45.504503
892;-73.564904;45.504645;16;K171;-73.564939;45.504597
892;-73.564904;45.504645;16;K172;-73.564939;45.504597
892;-73.564904;45.504645;16;K173;-73.564862;45.504690999999994
892;-73.564904;45.504645;16;K174;-73.564862;45.504690999999994
892;-73.564904;45.504645;16;K175;-73.564825;45.504737
892;-73.564904;45.504645;16;K176;-73.564748;45.504834
892;-73.564904;45.504645;16;K177;-73.564709;45.504881
892;-73.564904;45.504645;16;K178;-73.564709;45.504881
892;-73.564904;45.504645;16;K179;-73.564634;45.504978
892;-73.564904;45.504645;16;K180;-73.564634;45.504978
893;-73.565258;45.504868;15;F469;-73.565596;45.50445
893;-73.565258;45.504868;15;F470;-73.56553199999999;45.504531
893;-73.565258;45.504868;15;F473;-73.565421;45.504661
893;-73.565258;45.504868;15;F474;-73.565421;45.504661
893;-73.565258;45.504868;15;F475;-73.565347;45.504754999999996
893;-73.565258;45.504868;15;F476;-73.565347;45.504754999999996
893;-73.565258;45.504868;15;F477;-73.565283;45.504835
893;-73.565258;45.504868;15;F478;-73.565234;45.504897
893;-73.565258;45.504868;15;F479;-73.565234;45.504897
893;-73.565258;45.504868;15;F480;-73.56515;45.505001
893;-73.565258;45.504868;15;F481;-73.56515;45.505001
893;-73.565258;45.504868;15;F482;-73.565076;45.505096
893;-73.565258;45.504868;15;F483;-73.565076;45.505096
893;-73.565258;45.504868;15;F484;-73.565;45.50519
893;-73.565258;45.504868;15;F485;-73.565;45.50519
894;-73.56466;45.505626;9;H311;-73.564818;45.505433000000004
894;-73.56466;45.505626;9;H312;-73.564758;45.505507
894;-73.56466;45.505626;9;H313;-73.564758;45.505507
894;-73.56466;45.505626;9;H314;-73.564679;45.505602
894;-73.56466;45.505626;9;H315;-73.564679;45.505602
894;-73.56466;45.505626;9;H316;-73.564601;45.505697999999995
894;-73.56466;45.505626;9;H317;-73.564601;45.505697999999995
894;-73.56466;45.505626;9;H318;-73.564524;45.505792
894;-73.56466;45.505626;9;H319;-73.564524;45.505792
895;-73.5642;45.505529;3;N106;-73.564222;45.505502
895;-73.5642;45.505529;3;N107;-73.564222;45.505502
895;-73.5642;45.505529;3;N108;-73.564155;45.505582000000004
896;-73.56357;45.506896;18;H326;-73.564035;45.506377
896;-73.56357;45.506896;18;H327;-73.564035;45.506377
896;-73.56357;45.506896;18;H328;-73.563998;45.506422
896;-73.56357;45.506896;18;H329;-73.563948;45.506476
896;-73.56357;45.506896;18;H330;-73.563873;45.50656
896;-73.56357;45.506896;18;H331;-73.563873;45.50656
896;-73.56357;45.506896;18;H332;-73.563792;45.506651
896;-73.56357;45.506896;18;H333;-73.563792;45.506651
896;-73.56357;45.506896;18;H334;-73.563711;45.506743
896;-73.56357;45.506896;18;H335;-73.563711;45.506743
896;-73.56357;45.506896;18;H336;-73.563625;45.506832
896;-73.56357;45.506896;18;H337;-73.563625;45.506832
896;-73.56357;45.506896;18;H338;-73.56354499999999;45.50692
896;-73.56357;45.506896;18;H351;-73.563025;45.507505
896;-73.56357;45.506896;18;H352;-73.56296;45.507575
896;-73.56357;45.506896;18;H353;-73.56296;45.507575
896;-73.56357;45.506896;18;H354;-73.562878;45.507667
896;-73.56357;45.506896;18;H355;-73.562878;45.507667
897;-73.563929;45.50587;6;N109;-73.56401;45.505767
897;-73.563929;45.50587;6;N110;-73.56401;45.505767
897;-73.563929;45.50587;6;N111;-73.563929;45.50587
897;-73.563929;45.50587;6;N112;-73.563929;45.50587
897;-73.563929;45.50587;6;N113;-73.563847;45.505972
897;-73.563929;45.50587;6;N114;-73.563847;45.505972
898;-73.56234;45.508237;5;H361;-73.562422;45.508145
898;-73.56234;45.508237;5;H362;-73.562366;45.508208
898;-73.56234;45.508237;5;H363;-73.562366;45.508208
898;-73.56234;45.508237;5;H364;-73.562274;45.508311
898;-73.56234;45.508237;5;H365;-73.562274;45.508311
899;-73.562942;45.50699;22;N122;-73.563353;45.506531
899;-73.562942;45.50699;22;N123;-73.563353;45.506531
899;-73.562942;45.50699;22;N124;-73.563272;45.506623
899;-73.562942;45.50699;22;N125;-73.563272;45.506623
899;-73.562942;45.50699;22;N126;-73.563191;45.506714
899;-73.562942;45.50699;22;N127;-73.563191;45.506714
899;-73.562942;45.50699;22;N128;-73.563109;45.506806
899;-73.562942;45.50699;22;N129;-73.563109;45.506806
899;-73.562942;45.50699;22;N130;-73.563028;45.506896999999995
899;-73.562942;45.50699;22;N131;-73.563028;45.506896999999995
899;-73.562942;45.50699;22;N132;-73.562947;45.506989000000004
899;-73.562942;45.50699;22;N133;-73.562947;45.506989000000004
899;-73.562942;45.50699;22;N134;-73.56286;45.507079
899;-73.562942;45.50699;22;N135;-73.56286;45.507079
899;-73.562942;45.50699;22;N136;-73.562779;45.50717
899;-73.562942;45.50699;22;N137;-73.562779;45.50717
899;-73.562942;45.50699;22;N138;-73.562697;45.507261
899;-73.562942;45.50699;22;N139;-73.562697;45.507261
899;-73.562942;45.50699;22;N140;-73.562606;45.507362
899;-73.562942;45.50699;22;N141;-73.562606;45.507362
899;-73.562942;45.50699;22;N142;-73.56251800000001;45.507462
899;-73.562942;45.50699;22;N143;-73.56251800000001;45.507462
901;-73.562161;45.507856;7;N144;-73.56226600000001;45.507739
901;-73.562161;45.507856;7;N145;-73.56226600000001;45.507739
901;-73.562161;45.507856;7;N146;-73.562185;45.507831
901;-73.562161;45.507856;7;N147;-73.562185;45.507831
901;-73.562161;45.507856;7;N148;-73.562105;45.507915999999994
901;-73.562161;45.507856;7;N149;-73.562061;45.507967
901;-73.562161;45.507856;7;N150;-73.562061;45.507967
902;-73.560987;45.509786;12;H368;-73.56125300000001;45.509496
902;-73.560987;45.509786;12;H369;-73.56125300000001;45.509496
902;-73.560987;45.509786;12;H370;-73.56116;45.509597
902;-73.560987;45.509786;12;H371;-73.56116;45.509597
902;-73.560987;45.509786;12;H372;-73.56106700000001;45.509698
902;-73.560987;45.509786;12;H373;-73.56106700000001;45.509698
902;-73.560987;45.509786;12;H376;-73.560906;45.509873999999996
902;-73.560987;45.509786;12;H377;-73.560906;45.509873999999996
902;-73.560987;45.509786;12;H378;-73.560813;45.509975
902;-73.560987;45.509786;12;H379;-73.560813;45.509975
902;-73.560987;45.509786;12;H380;-73.560721;45.510077
902;-73.560987;45.509786;12;H381;-73.560721;45.510077
903;-73.561177;45.50896;6;N165;-73.56124799999999;45.508864
903;-73.561177;45.50896;6;N166;-73.56124799999999;45.508864
903;-73.561177;45.50896;6;N167;-73.561177;45.508959999999995
903;-73.561177;45.50896;6;N168;-73.561177;45.508959999999995
903;-73.561177;45.50896;6;N169;-73.56110600000001;45.509057
903;-73.561177;45.50896;6;N170;-73.56110600000001;45.509057
904;-73.560357;45.510583;6;H386;-73.56044399999999;45.510476000000004
904;-73.560357;45.510583;6;H387;-73.56044399999999;45.510476000000004
904;-73.560357;45.510583;6;H388;-73.560339;45.510578
904;-73.560357;45.510583;6;H389;-73.560339;45.510578
904;-73.560357;45.510583;6;H390;-73.560289;45.510696
904;-73.560357;45.510583;6;H391;-73.560289;45.510696
905;-73.560614;45.509635;9;N172;-73.5609;45.509324
905;-73.560614;45.509635;9;N173;-73.5609;45.509324
905;-73.560614;45.509635;9;N174;-73.560805;45.509427
905;-73.560614;45.509635;9;N175;-73.560805;45.509427
905;-73.560614;45.509635;9;N182;-73.56049200000001;45.509768
905;-73.560614;45.509635;9;N183;-73.56049200000001;45.509768
905;-73.560614;45.509635;9;N184;-73.560401;45.509868
905;-73.560614;45.509635;9;N185;-73.560401;45.509868
905;-73.560614;45.509635;9;N186;-73.560334;45.50994
907;-73.560129;45.510206;5;N187;-73.560187;45.510123
907;-73.560129;45.510206;5;N188;-73.560187;45.510123
907;-73.560129;45.510206;5;N189;-73.560112;45.510231
907;-73.560129;45.510206;5;N190;-73.560112;45.510231
907;-73.560129;45.510206;5;N191;-73.560046;45.510323
908;-73.559538;45.511537;9;H392;-73.55969300000001;45.511369
908;-73.559538;45.511537;9;H393;-73.559651;45.511415
908;-73.559538;45.511537;9;H394;-73.559651;45.511415
908;-73.559538;45.511537;9;H395;-73.559568;45.511505
908;-73.559538;45.511537;9;H396;-73.559568;45.511505
908;-73.559538;45.511537;9;H397;-73.559475;45.511606
908;-73.559538;45.511537;9;H398;-73.559475;45.511606
908;-73.559538;45.511537;9;H399;-73.559381;45.511707
908;-73.559538;45.511537;9;H400;-73.559381;45.511707
909;-73.559617;45.510863;6;N197;-73.559731;45.510737
909;-73.559617;45.510863;6;N198;-73.559731;45.510737
909;-73.559617;45.510863;6;N199;-73.559669;45.510806
909;-73.559617;45.510863;6;N202;-73.55954399999999;45.510942
909;-73.559617;45.510863;6;N203;-73.55954399999999;45.510942
909;-73.559617;45.510863;6;N204;-73.559481;45.511012
910;-73.558802;45.512324;15;H923;-73.559173;45.511943
910;-73.558802;45.512324;15;H924;-73.55910899999999;45.512013
910;-73.558802;45.512324;15;H925;-73.559065;45.512059
910;-73.558802;45.512324;15;H926;-73.559065;45.512059
910;-73.558802;45.512324;15;H927;-73.558978;45.512147999999996
910;-73.558802;45.512324;15;H928;-73.558978;45.512147999999996
910;-73.558802;45.512324;15;H932;-73.558768;45.512345
910;-73.558802;45.512324;15;H933;-73.558768;45.512345
910;-73.558802;45.512324;15;H934;-73.558689;45.512431
910;-73.558802;45.512324;15;H935;-73.558689;45.512431
910;-73.558802;45.512324;15;H936;-73.55860600000001;45.512523
910;-73.558802;45.512324;15;H937;-73.55860600000001;45.512523
910;-73.558802;45.512324;15;H938;-73.558524;45.512613
910;-73.558802;45.512324;15;H939;-73.558524;45.512613
910;-73.558802;45.512324;15;H940;-73.558482;45.51266
912;-73.558562;45.512015;11;N700;-73.558768;45.511784999999996
912;-73.558562;45.512015;11;N701;-73.558768;45.511784999999996
912;-73.558562;45.512015;11;N702;-73.558676;45.511887
912;-73.558562;45.512015;11;N703;-73.558676;45.511887
912;-73.558562;45.512015;11;N704;-73.558585;45.511990000000004
912;-73.558562;45.512015;11;N705;-73.558585;45.511990000000004
912;-73.558562;45.512015;11;N706;-73.558493;45.512091999999996
912;-73.558562;45.512015;11;N707;-73.558493;45.512091999999996
912;-73.558562;45.512015;11;N708;-73.558402;45.512194
912;-73.558562;45.512015;11;N709;-73.558402;45.512194
912;-73.558562;45.512015;11;N710;-73.558334;45.51227
913;-73.557886;45.513351;8;Q472;-73.55804;45.513182
913;-73.557886;45.513351;8;Q473;-73.557996;45.51323
913;-73.557886;45.513351;8;Q474;-73.55793299999999;45.5133
913;-73.557886;45.513351;8;Q475;-73.55793299999999;45.5133
913;-73.557886;45.513351;8;Q476;-73.55784200000001;45.5134
913;-73.557886;45.513351;8;Q477;-73.55784200000001;45.5134
913;-73.557886;45.513351;8;Q478;-73.55775200000001;45.513498
913;-73.557886;45.513351;8;Q479;-73.55775200000001;45.513498
914;-73.557871;45.5128;4;N718;-73.557956;45.512723
914;-73.557871;45.5128;4;N719;-73.557874;45.512782
914;-73.557871;45.5128;4;N720;-73.55783100000001;45.512828000000006
914;-73.557871;45.5128;4;N721;-73.557824;45.512865999999995
915;-73.557044;45.514255;6;Q485;-73.557123;45.51416
915;-73.557044;45.514255;6;Q486;-73.557123;45.51416
915;-73.557044;45.514255;6;Q487;-73.55704399999999;45.514254
915;-73.557044;45.514255;6;Q488;-73.55704399999999;45.514254
915;-73.557044;45.514255;6;Q489;-73.556966;45.514351
915;-73.557044;45.514255;6;Q490;-73.556966;45.514351
916;-73.557632;45.513052;5;N723;-73.55769000000001;45.512988
916;-73.557632;45.513052;5;N724;-73.55769000000001;45.512988
916;-73.557632;45.513052;5;N725;-73.55760699999999;45.513079
916;-73.557632;45.513052;5;N726;-73.55760699999999;45.513079
916;-73.557632;45.513052;5;N727;-73.557565;45.513125
1378;-73.569078;45.508126;8;G187;-73.56925799999999;45.507934000000006
1378;-73.569078;45.508126;8;G188;-73.56925799999999;45.507934000000006
1378;-73.569078;45.508126;8;G190;-73.56911099999999;45.508098
1378;-73.569078;45.508126;8;G191;-73.569061;45.508117
1378;-73.569078;45.508126;8;G192;-73.569027;45.508155
1378;-73.569078;45.508126;8;G193;-73.56902600000001;45.508194
1378;-73.569078;45.508126;8;G194;-73.56898199999999;45.508244
1378;-73.569078;45.508126;8;G196;-73.568901;45.508328999999996
1379;-73.569159;45.507715;8;G197;-73.56928;45.507577000000005
1379;-73.569159;45.507715;8;G198;-73.56928;45.507577000000005
1379;-73.569159;45.507715;8;G199;-73.5692;45.507669
1379;-73.569159;45.507715;8;G200;-73.5692;45.507669
1379;-73.569159;45.507715;8;G201;-73.569119;45.507761
1379;-73.569159;45.507715;8;G202;-73.569119;45.507761
1379;-73.569159;45.507715;8;G203;-73.569038;45.507852
1379;-73.569159;45.507715;8;G204;-73.569038;45.507852
1417;-73.571984;45.507451;6;PA149;-73.5721;45.507256
1417;-73.571984;45.507451;6;PA150;-73.5721;45.507256
1417;-73.571984;45.507451;6;PA154;-73.571958;45.507494
1417;-73.571984;45.507451;6;PA155;-73.571958;45.507494
1417;-73.571984;45.507451;6;PA156;-73.571894;45.507602
1417;-73.571984;45.507451;6;PA157;-73.571894;45.507602
1419;-73.571545;45.50818;5;PA171;-73.57159300000001;45.508103000000006
1419;-73.571545;45.50818;5;PA172;-73.57159300000001;45.508103000000006
1419;-73.571545;45.50818;5;PA173;-73.571537;45.508194
1419;-73.571545;45.50818;5;PA174;-73.571502;45.508251
1419;-73.571545;45.50818;5;PA175;-73.571502;45.508251
1420;-73.57192;45.507007;6;E265;-73.572097;45.506710999999996
1420;-73.57192;45.507007;6;E266;-73.572056;45.506781
1420;-73.57192;45.507007;6;E267;-73.572056;45.506781
1420;-73.57192;45.507007;6;E268;-73.571999;45.506871999999994
1420;-73.57192;45.507007;6;E270;-73.571958;45.506941
1420;-73.57192;45.507007;6;E290;-73.571352;45.507956
1436;-73.565575;45.515164;10;G675;-73.56566;45.514891999999996
1436;-73.565575;45.515164;10;G676;-73.565626;45.514998
1436;-73.565575;45.515164;10;G677;-73.565626;45.514998
1436;-73.565575;45.515164;10;G678;-73.565591;45.515108000000005
1436;-73.565575;45.515164;10;G679;-73.565591;45.515108000000005
1436;-73.565575;45.515164;10;G680;-73.565556;45.515225
1436;-73.565575;45.515164;10;G681;-73.565556;45.515225
1436;-73.565575;45.515164;10;G682;-73.565538;45.515288
1436;-73.565575;45.515164;10;G683;-73.565502;45.515397
1436;-73.565575;45.515164;10;G684;-73.565502;45.515397
1437;-73.565446;45.514997;6;G692;-73.565474;45.514873
1437;-73.565446;45.514997;6;G693;-73.565481;45.514948
1437;-73.565446;45.514997;6;G694;-73.565481;45.514948
1437;-73.565446;45.514997;6;G695;-73.56541899999999;45.515053
1437;-73.565446;45.514997;6;G696;-73.56541899999999;45.515053
1437;-73.565446;45.514997;6;G697;-73.565402;45.515109
1438;-73.56541;45.515714;5;G685;-73.565428;45.51562
1438;-73.56541;45.515714;5;G686;-73.565428;45.51562
1438;-73.56541;45.515714;5;G688;-73.56541700000001;45.515747999999995
1438;-73.56541;45.515714;5;G689;-73.56541700000001;45.515747999999995
1438;-73.56541;45.515714;5;G690;-73.56535799999999;45.515833
1439;-73.565292;45.515423;5;G698;-73.56531700000001;45.515344
1439;-73.565292;45.515423;5;G699;-73.56531700000001;45.515344
1439;-73.565292;45.515423;5;G700;-73.56529;45.515423
1439;-73.565292;45.515423;5;G701;-73.565268;45.515502000000005
1439;-73.565292;45.515423;5;G702;-73.565268;45.515502000000005
1457;-73.56715;45.510622;4;G279;-73.567198;45.510521000000004
1457;-73.56715;45.510622;4;G280;-73.56715200000001;45.510618
1457;-73.56715;45.510622;4;G281;-73.56714699999999;45.510628999999994
1457;-73.56715;45.510622;4;G282;-73.567104;45.510719
1458;-73.567077;45.510337;9;G286;-73.567192;45.510111
1458;-73.567077;45.510337;9;G287;-73.567148;45.510191999999996
1458;-73.567077;45.510337;9;G288;-73.567122;45.510243
1458;-73.567077;45.510337;9;G289;-73.567087;45.510314
1458;-73.567077;45.510337;9;G290;-73.567087;45.510314
1458;-73.567077;45.510337;9;G291;-73.567038;45.510416
1458;-73.567077;45.510337;9;G292;-73.567038;45.510416
1458;-73.567077;45.510337;9;G293;-73.566989;45.510515000000005
1458;-73.567077;45.510337;9;G294;-73.566989;45.510515000000005
1461;-73.566718;45.511756;1;G301;-73.56671800000001;45.511756
1462;-73.566574;45.511512;6;G302;-73.56661899999999;45.511371000000004
1462;-73.566574;45.511512;6;G303;-73.56661899999999;45.511371000000004
1462;-73.566574;45.511512;6;G304;-73.56659499999999;45.511449
1462;-73.566574;45.511512;6;G306;-73.56655;45.511588
1462;-73.566574;45.511512;6;G307;-73.56653;45.511646
1462;-73.566574;45.511512;6;G308;-73.56653;45.511646
1463;-73.566473;45.512516;8;G315;-73.566537;45.512319
1463;-73.566473;45.512516;8;G316;-73.566537;45.512319
1463;-73.566473;45.512516;8;G317;-73.566511;45.512399
1463;-73.566473;45.512516;8;G319;-73.56646500000001;45.512541999999996
1463;-73.566473;45.512516;8;G320;-73.56646500000001;45.512541999999996
1463;-73.566473;45.512516;8;G321;-73.566429;45.512648
1463;-73.566473;45.512516;8;G322;-73.566429;45.512648
1463;-73.566473;45.512516;8;G323;-73.566407;45.512715
1464;-73.566022;45.513196;38;G355;-73.566443;45.511906
1464;-73.566022;45.513196;38;G356;-73.566443;45.511906
1464;-73.566022;45.513196;38;G357;-73.566408;45.512015000000005
1464;-73.566022;45.513196;38;G358;-73.566408;45.512015000000005
1464;-73.566022;45.513196;38;G359;-73.566372;45.512124
1464;-73.566022;45.513196;38;G360;-73.566372;45.512124
1464;-73.566022;45.513196;38;G361;-73.566346;45.512202
1464;-73.566022;45.513196;38;G362;-73.566327;45.512263
1464;-73.566022;45.513196;38;G363;-73.566301;45.512341
1464;-73.566022;45.513196;38;G364;-73.566301;45.512341
1464;-73.566022;45.513196;38;G365;-73.566265;45.51245
1464;-73.566022;45.513196;38;G366;-73.566265;45.51245
1464;-73.566022;45.513196;38;G367;-73.566229;45.512559
1464;-73.566022;45.513196;38;G368;-73.566229;45.512559
1464;-73.566022;45.513196;38;G372;-73.566156;45.512781
1464;-73.566022;45.513196;38;G373;-73.566123;45.512879999999996
1464;-73.566022;45.513196;38;G374;-73.566123;45.512879999999996
1464;-73.566022;45.513196;38;G375;-73.566088;45.512989000000005
1464;-73.566022;45.513196;38;G376;-73.566088;45.512989000000005
1464;-73.566022;45.513196;38;G377;-73.566058;45.51308
1464;-73.566022;45.513196;38;G385;-73.565913;45.513528
1464;-73.566022;45.513196;38;G386;-73.565913;45.513528
1464;-73.566022;45.513196;38;G387;-73.565877;45.513639000000005
1464;-73.566022;45.513196;38;G388;-73.565877;45.513639000000005
1464;-73.566022;45.513196;38;G389;-73.565842;45.513749
1464;-73.566022;45.513196;38;G390;-73.565842;45.513749
1464;-73.566022;45.513196;38;G391;-73.56580500000001;45.51386
1464;-73.566022;45.513196;38;G392;-73.56580500000001;45.51386
1464;-73.566022;45.513196;38;G393;-73.56577;45.51397
1464;-73.566022;45.513196;38;G394;-73.56577;45.51397
1464;-73.566022;45.513196;38;G397;-73.565711;45.514151
1464;-73.566022;45.513196;38;G398;-73.565711;45.514151
1464;-73.566022;45.513196;38;G400;-73.56564300000001;45.514359000000006
1464;-73.566022;45.513196;38;G401;-73.56564300000001;45.514359000000006
1464;-73.566022;45.513196;38;G402;-73.56560999999999;45.514464000000004
1464;-73.566022;45.513196;38;G403;-73.56560999999999;45.514464000000004
1464;-73.566022;45.513196;38;G404;-73.56557600000001;45.514569
1464;-73.566022;45.513196;38;G405;-73.56557600000001;45.514569
1465;-73.566243;45.513192;7;G324;-73.566324;45.512941999999995
1465;-73.566243;45.513192;7;G327;-73.566271;45.513107
1465;-73.566243;45.513192;7;G328;-73.566271;45.513107
1465;-73.566243;45.513192;7;G330;-73.566238;45.513209
1465;-73.566243;45.513192;7;G331;-73.56620799999999;45.513302
1465;-73.566243;45.513192;7;G332;-73.56620799999999;45.513302
1465;-73.566243;45.513192;7;G333;-73.566183;45.513378
1466;-73.565901;45.514273;10;G334;-73.5661;45.513651
1466;-73.565901;45.514273;10;G335;-73.5661;45.513651
1466;-73.565901;45.514273;10;G344;-73.565917;45.514223
1466;-73.565901;45.514273;10;G345;-73.565917;45.514223
1466;-73.565901;45.514273;10;G346;-73.565883;45.514328000000006
1466;-73.565901;45.514273;10;G347;-73.565883;45.514328000000006
1466;-73.565901;45.514273;10;G348;-73.565867;45.514381
1466;-73.565901;45.514273;10;G351;-73.56579;45.514618
1466;-73.565901;45.514273;10;G352;-73.56579;45.514618
1466;-73.565901;45.514273;10;G353;-73.565761;45.514706
1512;-73.561716;45.512917;7;H845;-73.561987;45.513042
1512;-73.561716;45.512917;7;H846;-73.561867;45.512984
1512;-73.561716;45.512917;7;H847;-73.561867;45.512984
1512;-73.561716;45.512917;7;H850;-73.561638;45.512881
1512;-73.561716;45.512917;7;H851;-73.561638;45.512881
1512;-73.561716;45.512917;7;H852;-73.561509;45.512822
1512;-73.561716;45.512917;7;H853;-73.561509;45.512822
1529;-73.562405;45.513211;5;H838;-73.56259;45.513294
1529;-73.562405;45.513211;5;H839;-73.562465;45.513238
1529;-73.562405;45.513211;5;H840;-73.562465;45.513238
1529;-73.562405;45.513211;5;H842;-73.562253;45.513141999999995
1529;-73.562405;45.513211;5;H843;-73.562253;45.513141999999995
1559;-73.563455;45.514776;6;G718;-73.563539;45.514684
1559;-73.563455;45.514776;6;G719;-73.563496;45.514728999999996
1559;-73.563455;45.514776;6;G720;-73.563496;45.514728999999996
1559;-73.563455;45.514776;6;G721;-73.563415;45.514821000000005
1559;-73.563455;45.514776;6;G722;-73.563415;45.514821000000005
1559;-73.563455;45.514776;6;G723;-73.56337099999999;45.514871
1567;-73.561763;45.511579;6;H807;-73.562;45.511687
1567;-73.561763;45.511579;6;H808;-73.562;45.511687
1567;-73.561763;45.511579;6;H809;-73.56191700000001;45.511649
1567;-73.561763;45.511579;6;H814;-73.561623;45.511515
1567;-73.561763;45.511579;6;H815;-73.56151899999999;45.511469
1567;-73.561763;45.511579;6;H816;-73.56151899999999;45.511469
1568;-73.562001;45.511551;5;H778;-73.562092;45.511590999999996
1568;-73.562001;45.511551;5;H779;-73.562092;45.511590999999996
1568;-73.562001;45.511551;5;H780;-73.561963;45.511533
1568;-73.562001;45.511551;5;H781;-73.561963;45.511533
1568;-73.562001;45.511551;5;H782;-73.561894;45.511508
1592;-73.570958;45.508653;9;G102;-73.57106;45.508463
1592;-73.570958;45.508653;9;G103;-73.571027;45.508522
1592;-73.570958;45.508653;9;G104;-73.571027;45.508522
1592;-73.570958;45.508653;9;G105;-73.570982;45.508601
1592;-73.570958;45.508653;9;G106;-73.570966;45.508634
1592;-73.570958;45.508653;9;G107;-73.570925;45.508713
1592;-73.570958;45.508653;9;G108;-73.570895;45.508776
1592;-73.570958;45.508653;9;G109;-73.570895;45.508776
1592;-73.570958;45.508653;9;G110;-73.570848;45.508871
1593;-73.570372;45.509977;20;G144;-73.570605;45.509429
1593;-73.570372;45.509977;20;G145;-73.570605;45.509429
1593;-73.570372;45.509977;20;G146;-73.57056;45.50954
1593;-73.570372;45.509977;20;G147;-73.57056;45.50954
1593;-73.570372;45.509977;20;G148;-73.570514;45.50965
1593;-73.570372;45.509977;20;G149;-73.570514;45.50965
1593;-73.570372;45.509977;20;G150;-73.570492;45.509706
1593;-73.570372;45.509977;20;G151;-73.570453;45.509782
1593;-73.570372;45.509977;20;G152;-73.570431;45.509834000000005
1593;-73.570372;45.509977;20;G153;-73.570394;45.509918
1593;-73.570372;45.509977;20;G155;-73.570353;45.510014
1593;-73.570372;45.509977;20;G156;-73.57032;45.510089
1593;-73.570372;45.509977;20;G157;-73.57032;45.510089
