NoTroncon;CenterLongitude;CenterLatitude;EmplacementCount;sNoEmplacement;longitude;latitude
1593;-73.570372;45.509977;20;G158;-73.570295;45.510144
1593;-73.570372;45.509977;20;G159;-73.570251;45.51025
1593;-73.570372;45.509977;20;G160;-73.570251;45.51025
1593;-73.570372;45.509977;20;G164;-73.570141;45.5105
1593;-73.570372;45.509977;20;G165;-73.570141;45.5105
1593;-73.570372;45.509977;20;G166;-73.570121;45.510608000000005
1593;-73.570372;45.509977;20;G167;-73.570121;45.510608000000005
1595;-73.570761;45.509796;3;PA190;-73.57079;45.509732
1595;-73.570761;45.509796;3;PA191;-73.570747;45.509828000000006
1595;-73.570761;45.509796;3;PA192;-73.570747;45.509828000000006
1596;-73.570404;45.510615;16;PA202;-73.570594;45.510184
1596;-73.570404;45.510615;16;PA203;-73.570551;45.51028
1596;-73.570404;45.510615;16;PA204;-73.57052900000001;45.510332
1596;-73.570404;45.510615;16;PA205;-73.57052900000001;45.510332
1596;-73.570404;45.510615;16;PA206;-73.570483;45.510435
1596;-73.570404;45.510615;16;PA207;-73.570483;45.510435
1596;-73.570404;45.510615;16;PA208;-73.570438;45.510538000000004
1596;-73.570404;45.510615;16;PA209;-73.570438;45.510538000000004
1596;-73.570404;45.510615;16;PA210;-73.57039300000001;45.510641
1596;-73.570404;45.510615;16;PA211;-73.57039300000001;45.510641
1596;-73.570404;45.510615;16;PA213;-73.570335;45.510771999999996
1596;-73.570404;45.510615;16;PA214;-73.570308;45.510822
1596;-73.570404;45.510615;16;PA215;-73.570267;45.510919
1596;-73.570404;45.510615;16;PA216;-73.570267;45.510919
1596;-73.570404;45.510615;16;PA217;-73.57023199999999;45.511025
1596;-73.570404;45.510615;16;PA218;-73.57023199999999;45.511025
1622;-73.565705;45.511493;20;G617;-73.566367;45.511798
1622;-73.565705;45.511493;20;G619;-73.566226;45.511731
1622;-73.565705;45.511493;20;G620;-73.566226;45.511731
1622;-73.565705;45.511493;20;G621;-73.566162;45.511702
1622;-73.565705;45.511493;20;G622;-73.56603299999999;45.511643
1622;-73.565705;45.511493;20;G623;-73.56603299999999;45.511643
1622;-73.565705;45.511493;20;G624;-73.565969;45.511613
1622;-73.565705;45.511493;20;G625;-73.56584000000001;45.511555
1622;-73.565705;45.511493;20;G626;-73.56584000000001;45.511555
1622;-73.565705;45.511493;20;G627;-73.565711;45.511496
1622;-73.565705;45.511493;20;G628;-73.565711;45.511496
1622;-73.565705;45.511493;20;G629;-73.56558299999999;45.511437
1622;-73.565705;45.511493;20;G630;-73.56558299999999;45.511437
1622;-73.565705;45.511493;20;G631;-73.565454;45.511378
1622;-73.565705;45.511493;20;G632;-73.565454;45.511378
1622;-73.565705;45.511493;20;G633;-73.565325;45.511319
1622;-73.565705;45.511493;20;G634;-73.565325;45.511319
1622;-73.565705;45.511493;20;G637;-73.565112;45.511221
1622;-73.565705;45.511493;20;G638;-73.565112;45.511221
1622;-73.565705;45.511493;20;G639;-73.565043;45.511189
1623;-73.56591;45.511441;11;G595;-73.566436;45.511681
1623;-73.56591;45.511441;11;G596;-73.566436;45.511681
1623;-73.56591;45.511441;11;G597;-73.566333;45.511633
1623;-73.56591;45.511441;11;G599;-73.566128;45.511540999999994
1623;-73.56591;45.511441;11;G600;-73.566128;45.511540999999994
1623;-73.56591;45.511441;11;G602;-73.566008;45.511484
1623;-73.56591;45.511441;11;G603;-73.56589699999999;45.511434
1623;-73.56591;45.511441;11;G604;-73.56589699999999;45.511434
1623;-73.56591;45.511441;11;G612;-73.565315;45.511171000000004
1623;-73.56591;45.511441;11;G613;-73.565315;45.511171000000004
1623;-73.56591;45.511441;11;G616;-73.56512;45.511081
1624;-73.564542;45.510819;3;H758;-73.56461800000001;45.510853000000004
1624;-73.564542;45.510819;3;H759;-73.56461800000001;45.510853000000004
1624;-73.564542;45.510819;3;H762;-73.564391;45.510751
1625;-73.564537;45.510961;5;H768;-73.564674;45.511022
1625;-73.564537;45.510961;5;H769;-73.564674;45.511022
1625;-73.564537;45.510961;5;H770;-73.564553;45.510968
1625;-73.564537;45.510961;5;H772;-73.56439300000001;45.510896
1625;-73.564537;45.510961;5;H773;-73.56439300000001;45.510896
1686;-73.567948;45.512136;7;G174;-73.567982;45.512002
1686;-73.567948;45.512136;7;G175;-73.567982;45.512002
1686;-73.567948;45.512136;7;G176;-73.567954;45.512109
1686;-73.567948;45.512136;7;G177;-73.567954;45.512109
1686;-73.567948;45.512136;7;G178;-73.567929;45.512215999999995
1686;-73.567948;45.512136;7;G179;-73.567929;45.512215999999995
1686;-73.567948;45.512136;7;G180;-73.56790500000001;45.512297
2020;-73.562336;45.509671;3;H301;-73.562354;45.509651
2020;-73.562336;45.509671;3;H302;-73.562354;45.509651
2020;-73.562336;45.509671;3;H303;-73.562301;45.509710999999996
2028;-73.559416;45.512978;4;Q461;-73.55945799999999;45.512933000000004
2028;-73.559416;45.512978;4;Q462;-73.55945799999999;45.512933000000004
2028;-73.559416;45.512978;4;Q463;-73.559374;45.513023
2028;-73.559416;45.512978;4;Q464;-73.559374;45.513023
2031;-73.561821;45.509389;4;H307;-73.561861;45.509342
2031;-73.561821;45.509389;4;H308;-73.561861;45.509342
2031;-73.561821;45.509389;4;H309;-73.561782;45.509434999999996
2031;-73.561821;45.509389;4;H310;-73.561782;45.509434999999996
2034;-73.562636;45.512322;3;H168;-73.56266;45.512274
2034;-73.562636;45.512322;3;H169;-73.56266;45.512274
2034;-73.562636;45.512322;3;H172;-73.562587;45.512419
2038;-73.569929;45.509;17;G444;-73.570604;45.509315
2038;-73.569929;45.509;17;G446;-73.570438;45.509239
2038;-73.569929;45.509;17;G447;-73.570438;45.509239
2038;-73.569929;45.509;17;G448;-73.57037;45.509208
2038;-73.569929;45.509;17;G451;-73.570176;45.509116999999996
2038;-73.569929;45.509;17;G452;-73.57008;45.509071
2038;-73.569929;45.509;17;G453;-73.57008;45.509071
2038;-73.569929;45.509;17;G454;-73.569947;45.509009000000006
2038;-73.569929;45.509;17;G455;-73.569947;45.509009000000006
2038;-73.569929;45.509;17;G456;-73.56981400000001;45.508946
2038;-73.569929;45.509;17;G457;-73.56981400000001;45.508946
2038;-73.569929;45.509;17;G458;-73.569682;45.508883000000004
2038;-73.569929;45.509;17;G459;-73.569618;45.508854
2038;-73.569929;45.509;17;G460;-73.569618;45.508854
2038;-73.569929;45.509;17;G462;-73.569426;45.508763
2038;-73.569929;45.509;17;G463;-73.569426;45.508763
2038;-73.569929;45.509;17;G464;-73.569317;45.508713
2039;-73.562256;45.512798;10;H173;-73.56241899999999;45.512615000000004
2039;-73.562256;45.512798;10;H174;-73.562411;45.51266
2039;-73.562256;45.512798;10;H175;-73.56239000000001;45.512682
2039;-73.562256;45.512798;10;H176;-73.562335;45.512706
2039;-73.562256;45.512798;10;H177;-73.562251;45.512796
2039;-73.562256;45.512798;10;H178;-73.562251;45.512796
2039;-73.562256;45.512798;10;H179;-73.562167;45.512886
2039;-73.562256;45.512798;10;H180;-73.562167;45.512886
2039;-73.562256;45.512798;10;H181;-73.562083;45.512976
2039;-73.562256;45.512798;10;H182;-73.562083;45.512976
2276;-73.566515;45.518649;4;S604;-73.566547;45.518576
2276;-73.566515;45.518649;4;S605;-73.566547;45.518576
2276;-73.566515;45.518649;4;S606;-73.566502;45.518679
2276;-73.566515;45.518649;4;S608;-73.566463;45.518765
2284;-73.565355;45.514703;3;G893;-73.565407;45.514728000000005
2284;-73.565355;45.514703;3;G894;-73.565329;45.51469
2284;-73.565355;45.514703;3;G895;-73.565329;45.51469
2375;-73.566518;45.506678;12;H946;-73.56674699999999;45.506417
2375;-73.566518;45.506678;12;H947;-73.56674699999999;45.506417
2375;-73.566518;45.506678;12;H948;-73.566666;45.506509
2375;-73.566518;45.506678;12;H949;-73.566666;45.506509
2375;-73.566518;45.506678;12;H950;-73.566585;45.506601
2375;-73.566518;45.506678;12;H951;-73.566585;45.506601
2375;-73.566518;45.506678;12;H952;-73.566505;45.506693
2375;-73.566518;45.506678;12;H953;-73.566505;45.506693
2375;-73.566518;45.506678;12;H956;-73.566344;45.506877
2375;-73.566518;45.506678;12;H957;-73.566344;45.506877
2375;-73.566518;45.506678;12;H958;-73.566263;45.506969
2375;-73.566518;45.506678;12;H959;-73.566263;45.506969
2578;-73.563892;45.512349;24;G896;-73.564921;45.511195
2578;-73.563892;45.512349;24;G897;-73.564851;45.511276
2578;-73.563892;45.512349;24;G898;-73.564851;45.511276
2578;-73.563892;45.512349;24;G899;-73.56477;45.511368
2578;-73.563892;45.512349;24;G900;-73.56477;45.511368
2578;-73.563892;45.512349;24;G901;-73.56469;45.511459
2578;-73.563892;45.512349;24;G902;-73.56469;45.511459
2578;-73.563892;45.512349;24;G903;-73.56460600000001;45.511555
2578;-73.563892;45.512349;24;G904;-73.56460600000001;45.511555
2578;-73.563892;45.512349;24;G905;-73.564527;45.511643
2578;-73.563892;45.512349;24;G906;-73.564527;45.511643
2578;-73.563892;45.512349;24;G932;-73.563462;45.512828999999996
2578;-73.563892;45.512349;24;G933;-73.563389;45.51291
2578;-73.563892;45.512349;24;G934;-73.563389;45.51291
2578;-73.563892;45.512349;24;G935;-73.563305;45.513005
2578;-73.563892;45.512349;24;G936;-73.563305;45.513005
2578;-73.563892;45.512349;24;G937;-73.56322;45.513099
2578;-73.563892;45.512349;24;G938;-73.56322;45.513099
2578;-73.563892;45.512349;24;G939;-73.563138;45.513191
2578;-73.563892;45.512349;24;G940;-73.563138;45.513191
2578;-73.563892;45.512349;24;G941;-73.563051;45.513288
2578;-73.563892;45.512349;24;G942;-73.563051;45.513288
2578;-73.563892;45.512349;24;G943;-73.562967;45.513383000000005
2578;-73.563892;45.512349;24;G944;-73.562967;45.513383000000005
2592;-73.567964;45.50713;7;H960;-73.568071;45.507017
2592;-73.567964;45.50713;7;H961;-73.568071;45.507017
2592;-73.567964;45.50713;7;H962;-73.567983;45.50711
2592;-73.567964;45.50713;7;H963;-73.567983;45.50711
2592;-73.567964;45.50713;7;H964;-73.567894;45.507203000000004
2592;-73.567964;45.50713;7;H965;-73.567894;45.507203000000004
2592;-73.567964;45.50713;7;H966;-73.567852;45.507251000000004
2593;-73.567805;45.507055;7;H967;-73.56791199999999;45.506941999999995
2593;-73.567805;45.507055;7;H968;-73.56791199999999;45.506941999999995
2593;-73.567805;45.507055;7;H969;-73.567823;45.507034999999995
2593;-73.567805;45.507055;7;H970;-73.567823;45.507034999999995
2593;-73.567805;45.507055;7;H971;-73.567736;45.507127000000004
2593;-73.567805;45.507055;7;H972;-73.567736;45.507127000000004
2593;-73.567805;45.507055;7;H973;-73.567691;45.507174
2594;-73.568166;45.507517;10;H974;-73.568421;45.507636
2594;-73.568166;45.507517;10;H975;-73.568421;45.507636
2594;-73.568166;45.507517;10;H976;-73.56829300000001;45.507577000000005
2594;-73.568166;45.507517;10;H977;-73.56829300000001;45.507577000000005
2594;-73.568166;45.507517;10;H978;-73.568166;45.507517
2594;-73.568166;45.507517;10;H979;-73.568166;45.507517
2594;-73.568166;45.507517;10;H980;-73.568039;45.507457
2594;-73.568166;45.507517;10;H981;-73.568039;45.507457
2594;-73.568166;45.507517;10;H982;-73.567911;45.507397
2594;-73.568166;45.507517;10;H983;-73.567911;45.507397
2595;-73.567183;45.507056;12;H985;-73.567545;45.507226
2595;-73.567183;45.507056;12;H986;-73.567545;45.507226
2595;-73.567183;45.507056;12;H987;-73.567417;45.507166
2595;-73.567183;45.507056;12;H988;-73.567417;45.507166
2595;-73.567183;45.507056;12;H989;-73.567289;45.507106
2595;-73.567183;45.507056;12;H990;-73.567289;45.507106
2595;-73.567183;45.507056;12;H991;-73.567162;45.507046
2595;-73.567183;45.507056;12;H992;-73.567162;45.507046
2595;-73.567183;45.507056;12;H995;-73.566906;45.506926
2595;-73.567183;45.507056;12;H996;-73.566906;45.506926
2595;-73.567183;45.507056;12;H997;-73.566779;45.506865999999995
2595;-73.567183;45.507056;12;H998;-73.566779;45.506865999999995
2601;-73.567472;45.506637;13;H414;-73.567879;45.506838
2601;-73.567472;45.506637;13;H415;-73.567879;45.506838
2601;-73.567472;45.506637;13;H416;-73.567745;45.506774
2601;-73.567472;45.506637;13;H417;-73.567745;45.506774
2601;-73.567472;45.506637;13;H418;-73.567621;45.50671
2601;-73.567472;45.506637;13;H419;-73.567621;45.50671
2601;-73.567472;45.506637;13;H420;-73.567513;45.506634000000005
2601;-73.567472;45.506637;13;H423;-73.56734499999999;45.506586
2601;-73.567472;45.506637;13;H424;-73.567246;45.506538
2601;-73.567472;45.506637;13;H425;-73.567246;45.506538
2601;-73.567472;45.506637;13;H426;-73.567145;45.506488
2601;-73.567472;45.506637;13;H427;-73.567074;45.506429
2601;-73.567472;45.506637;13;H428;-73.567074;45.506429
2612;-73.56813;45.504795;18;F953;-73.56862;45.504245000000004
2612;-73.56813;45.504795;18;F954;-73.568556;45.504359
2612;-73.56813;45.504795;18;F955;-73.568556;45.504359
2612;-73.56813;45.504795;18;F959;-73.56835600000001;45.504531
2612;-73.56813;45.504795;18;F960;-73.56835600000001;45.504531
2612;-73.56813;45.504795;18;F961;-73.568272;45.504624
2612;-73.56813;45.504795;18;F963;-73.568197;45.504705
2612;-73.56813;45.504795;18;F965;-73.568125;45.504787
2612;-73.56813;45.504795;18;F966;-73.56811400000001;45.504847
2612;-73.56813;45.504795;18;F967;-73.56811400000001;45.504847
2612;-73.56813;45.504795;18;F968;-73.56800600000001;45.504921
2612;-73.56813;45.504795;18;F969;-73.56800600000001;45.504921
2612;-73.56813;45.504795;18;F970;-73.567926;45.505012
2612;-73.56813;45.504795;18;F971;-73.567926;45.505012
2612;-73.56813;45.504795;18;F972;-73.567841;45.505107
2612;-73.56813;45.504795;18;F973;-73.567841;45.505107
2612;-73.56813;45.504795;18;F974;-73.56779300000001;45.505163
2612;-73.56813;45.504795;18;F975;-73.567738;45.505224
2613;-73.560745;45.513302;12;Q007;-73.560953;45.513018
2613;-73.560745;45.513302;12;Q008;-73.560953;45.513018
2613;-73.560745;45.513302;12;Q010;-73.560866;45.51317
2613;-73.560745;45.513302;12;Q011;-73.560866;45.51317
2613;-73.560745;45.513302;12;Q012;-73.560787;45.513261
2613;-73.560745;45.513302;12;Q013;-73.560787;45.513261
2613;-73.560745;45.513302;12;Q014;-73.560744;45.51331
2613;-73.560745;45.513302;12;Q015;-73.56066700000001;45.5134
2613;-73.560745;45.513302;12;Q016;-73.560621;45.513453000000005
2613;-73.560745;45.513302;12;Q017;-73.560621;45.513453000000005
2613;-73.560745;45.513302;12;Q018;-73.560535;45.513552000000004
2613;-73.560745;45.513302;12;Q019;-73.560535;45.513552000000004
2618;-73.56726;45.505786;17;F977;-73.567571;45.505427000000005
2618;-73.56726;45.505786;17;F978;-73.567571;45.505427000000005
2618;-73.56726;45.505786;17;F979;-73.567525;45.505478000000004
2618;-73.56726;45.505786;17;F980;-73.567452;45.505561
2618;-73.56726;45.505786;17;F981;-73.567452;45.505561
2618;-73.56726;45.505786;17;F982;-73.56740699999999;45.505614
2618;-73.56726;45.505786;17;F983;-73.567363;45.505663
2618;-73.56726;45.505786;17;F985;-73.567293;45.505784999999996
2618;-73.56726;45.505786;17;F986;-73.567293;45.505784999999996
2618;-73.56726;45.505786;17;F987;-73.567187;45.505866
2618;-73.56726;45.505786;17;F988;-73.567187;45.505866
2618;-73.56726;45.505786;17;F989;-73.56711899999999;45.505942
2618;-73.56726;45.505786;17;F990;-73.567083;45.505984000000005
2618;-73.56726;45.505786;17;F991;-73.567042;45.506029999999996
2618;-73.56726;45.505786;17;F992;-73.567004;45.506074
2618;-73.56726;45.505786;17;F993;-73.566962;45.506122999999995
2618;-73.56726;45.505786;17;F994;-73.56691500000001;45.506176
2619;-73.568971;45.504975;10;F001;-73.569535;45.505233000000004
2619;-73.568971;45.504975;10;F004;-73.56933000000001;45.505136
2619;-73.568971;45.504975;10;F005;-73.569215;45.505082
2619;-73.568971;45.504975;10;F006;-73.569215;45.505082
2619;-73.568971;45.504975;10;F010;-73.568854;45.504926
2619;-73.568971;45.504975;10;F011;-73.568854;45.504926
2619;-73.568971;45.504975;10;F012;-73.568791;45.504895
2619;-73.568971;45.504975;10;F013;-73.568663;45.504835
2619;-73.568971;45.504975;10;F014;-73.568663;45.504835
2619;-73.568971;45.504975;10;F015;-73.568586;45.504799
2626;-73.563093;45.510553;7;H066;-73.56318399999999;45.510431
2626;-73.563093;45.510553;7;H067;-73.56318399999999;45.510431
2626;-73.563093;45.510553;7;H068;-73.56314;45.510526
2626;-73.563093;45.510553;7;H069;-73.56309300000001;45.510582
2626;-73.563093;45.510553;7;H070;-73.56309300000001;45.510582
2626;-73.563093;45.510553;7;H071;-73.56298000000001;45.510659999999994
2626;-73.563093;45.510553;7;H072;-73.56298000000001;45.510659999999994
2627;-73.562792;45.510898;3;H076;-73.562828;45.510857
2627;-73.562792;45.510898;3;H077;-73.562774;45.510918
2627;-73.562792;45.510898;3;H078;-73.562774;45.510918
2628;-73.562391;45.511393;10;H082;-73.562551;45.511209
2628;-73.562391;45.511393;10;H083;-73.562551;45.511209
2628;-73.562391;45.511393;10;H084;-73.562471;45.511301
2628;-73.562391;45.511393;10;H085;-73.562471;45.511301
2628;-73.562391;45.511393;10;H086;-73.562391;45.511393
2628;-73.562391;45.511393;10;H087;-73.562391;45.511393
2628;-73.562391;45.511393;10;H088;-73.562311;45.511485
2628;-73.562391;45.511393;10;H089;-73.562311;45.511485
2628;-73.562391;45.511393;10;H090;-73.56223100000001;45.511577
2628;-73.562391;45.511393;10;H091;-73.56223100000001;45.511577
2716;-73.565049;45.508349;11;H019;-73.565298;45.508065
2716;-73.565049;45.508349;11;H020;-73.565298;45.508065
2716;-73.565049;45.508349;11;H023;-73.565136;45.508247999999995
2716;-73.565049;45.508349;11;H024;-73.565136;45.508247999999995
2716;-73.565049;45.508349;11;H025;-73.56505600000001;45.508340000000004
2716;-73.565049;45.508349;11;H026;-73.56505600000001;45.508340000000004
2716;-73.565049;45.508349;11;H027;-73.564975;45.508432
2716;-73.565049;45.508349;11;H028;-73.564975;45.508432
2716;-73.565049;45.508349;11;H029;-73.56489499999999;45.508524
2716;-73.565049;45.508349;11;H030;-73.56489499999999;45.508524
2716;-73.565049;45.508349;11;H031;-73.564815;45.508615999999996
2717;-73.563895;45.50967;3;H052;-73.56392199999999;45.509639
2717;-73.563895;45.50967;3;H053;-73.56392199999999;45.509639
2717;-73.563895;45.50967;3;H054;-73.563841;45.509731
2718;-73.563502;45.510119;4;H056;-73.563613;45.509993
2718;-73.563502;45.510119;4;H059;-73.563491;45.51013
2718;-73.563502;45.510119;4;H060;-73.563491;45.51013
2718;-73.563502;45.510119;4;H061;-73.563412;45.510222999999996
2719;-73.560134;45.51396;7;Q022;-73.56025799999999;45.513849
2719;-73.560134;45.51396;7;Q023;-73.56018900000001;45.513884000000004
2719;-73.560134;45.51396;7;Q024;-73.56018900000001;45.513884000000004
2719;-73.560134;45.51396;7;Q025;-73.560113;45.513978
2719;-73.560134;45.51396;7;Q026;-73.560113;45.513978
2719;-73.560134;45.51396;7;Q027;-73.560038;45.514072
2719;-73.560134;45.51396;7;Q028;-73.560038;45.514072
2720;-73.559387;45.514809;4;Q038;-73.559431;45.514762
2720;-73.559387;45.514809;4;Q039;-73.559431;45.514762
2720;-73.559387;45.514809;4;Q040;-73.559342;45.514857
2720;-73.559387;45.514809;4;Q041;-73.559342;45.514857
2721;-73.559124;45.515099;4;Q042;-73.559166;45.515053
2721;-73.559124;45.515099;4;Q043;-73.559166;45.515053
2721;-73.559124;45.515099;4;Q044;-73.55908199999999;45.515145000000004
2721;-73.559124;45.515099;4;Q045;-73.55908199999999;45.515145000000004
2732;-73.568642;45.507814;6;G951;-73.568732;45.507636
2732;-73.568642;45.507814;6;G952;-73.568732;45.507636
2732;-73.568642;45.507814;6;G955;-73.568625;45.507847999999996
2732;-73.568642;45.507814;6;G956;-73.568625;45.507847999999996
2732;-73.568642;45.507814;6;G957;-73.56857;45.507958
2732;-73.568642;45.507814;6;G958;-73.56857;45.507958
2770;-73.569399;45.512949;1;PB391;-73.569399;45.512949
2771;-73.569204;45.513379;5;PC572;-73.569242;45.513290999999995
2771;-73.569204;45.513379;5;PC573;-73.56921700000001;45.51335
2771;-73.569204;45.513379;5;PC574;-73.56921700000001;45.51335
2771;-73.569204;45.513379;5;PC575;-73.569172;45.513451
2771;-73.569204;45.513379;5;PC576;-73.569172;45.513451
2772;-73.569026;45.513777;3;PC579;-73.569038;45.513751
2772;-73.569026;45.513777;3;PC580;-73.569038;45.513751
2772;-73.569026;45.513777;3;PC581;-73.569002;45.513828000000004
2773;-73.568775;45.514336;7;PC586;-73.568861;45.514144
2773;-73.568775;45.514336;7;PC587;-73.56881;45.514255
2773;-73.568775;45.514336;7;PC588;-73.56881;45.514255
2773;-73.568775;45.514336;7;PC589;-73.56876;45.51437
2773;-73.568775;45.514336;7;PC590;-73.56876;45.51437
2773;-73.568775;45.514336;7;PC591;-73.568711;45.514478999999994
2773;-73.568775;45.514336;7;PC592;-73.568711;45.514478999999994
2774;-73.567944;45.516174;21;PC599;-73.568267;45.515454
2774;-73.567944;45.516174;21;PC600;-73.56823;45.51554
2774;-73.567944;45.516174;21;PC601;-73.56823;45.51554
2774;-73.567944;45.516174;21;PC602;-73.568185;45.515640999999995
2774;-73.567944;45.516174;21;PC603;-73.568185;45.515640999999995
2774;-73.567944;45.516174;21;PC604;-73.568139;45.515741999999996
2774;-73.567944;45.516174;21;PC605;-73.568139;45.515741999999996
2774;-73.567944;45.516174;21;PC609;-73.568009;45.515975
2774;-73.567944;45.516174;21;PC613;-73.56793499999999;45.516197
2774;-73.567944;45.516174;21;PC614;-73.56793499999999;45.516197
2774;-73.567944;45.516174;21;PC615;-73.567887;45.516304999999996
2774;-73.567944;45.516174;21;PC616;-73.567887;45.516304999999996
2774;-73.567944;45.516174;21;PC617;-73.567838;45.516413
2774;-73.567944;45.516174;21;PC618;-73.567838;45.516413
2774;-73.567944;45.516174;21;PC619;-73.567789;45.516521000000004
2774;-73.567944;45.516174;21;PC620;-73.567789;45.516521000000004
2774;-73.567944;45.516174;21;PC621;-73.56774300000001;45.516622999999996
2774;-73.567944;45.516174;21;PC622;-73.56774300000001;45.516622999999996
2774;-73.567944;45.516174;21;PC623;-73.567697;45.516726
2774;-73.567944;45.516174;21;PC624;-73.567697;45.516726
2774;-73.567944;45.516174;21;PC625;-73.567663;45.516803
2775;-73.56684;45.51862;6;PC629;-73.566956;45.518365
2775;-73.56684;45.51862;6;PC630;-73.56691500000001;45.518453
2775;-73.56684;45.51862;6;PC631;-73.56691500000001;45.518453
2775;-73.56684;45.51862;6;PC635;-73.566805;45.518694
2775;-73.56684;45.51862;6;PC638;-73.566734;45.518853
2775;-73.56684;45.51862;6;PC639;-73.56671300000001;45.518903
2781;-73.560405;45.512312;19;Q067;-73.561128;45.512644
2781;-73.560405;45.512312;19;Q068;-73.561128;45.512644
2781;-73.560405;45.512312;19;Q069;-73.560989;45.512578999999995
2781;-73.560405;45.512312;19;Q070;-73.560989;45.512578999999995
2781;-73.560405;45.512312;19;Q073;-73.560765;45.512476
2781;-73.560405;45.512312;19;Q074;-73.560765;45.512476
2781;-73.560405;45.512312;19;Q075;-73.56069699999999;45.512443
2781;-73.560405;45.512312;19;Q078;-73.560477;45.512343
2781;-73.560405;45.512312;19;Q079;-73.560396;45.512307
2781;-73.560405;45.512312;19;Q080;-73.560396;45.512307
2781;-73.560405;45.512312;19;Q081;-73.56025600000001;45.512244
2781;-73.560405;45.512312;19;Q082;-73.56025600000001;45.512244
2781;-73.560405;45.512312;19;Q083;-73.560117;45.512178999999996
2781;-73.560405;45.512312;19;Q084;-73.560117;45.512178999999996
2781;-73.560405;45.512312;19;Q086;-73.559955;45.512106
2781;-73.560405;45.512312;19;Q087;-73.55988;45.512071999999996
2781;-73.560405;45.512312;19;Q088;-73.55988;45.512071999999996
2781;-73.560405;45.512312;19;Q089;-73.55975;45.512014
2781;-73.560405;45.512312;19;Q090;-73.55975;45.512014
2821;-73.561831;45.50965;5;N982;-73.561932;45.509696000000005
2821;-73.561831;45.50965;5;N983;-73.561932;45.509696000000005
2821;-73.561831;45.50965;5;N984;-73.561803;45.509637
2821;-73.561831;45.50965;5;N985;-73.561803;45.509637
2821;-73.561831;45.50965;5;N986;-73.561684;45.509584999999994
2874;-73.566805;45.511845;3;G963;-73.566873;45.511877
2874;-73.566805;45.511845;3;G964;-73.566801;45.511844
2874;-73.566805;45.511845;3;G965;-73.56674;45.511814
2918;-73.569908;45.511777;6;PB400;-73.569952;45.511677
2918;-73.569908;45.511777;6;PB401;-73.569952;45.511677
2918;-73.569908;45.511777;6;PB402;-73.569908;45.511778
2918;-73.569908;45.511777;6;PB403;-73.569908;45.511778
2918;-73.569908;45.511777;6;PB404;-73.569864;45.511877
2918;-73.569908;45.511777;6;PB405;-73.569864;45.511877
2919;-73.569645;45.512401;2;PB412;-73.569645;45.512401000000004
2919;-73.569645;45.512401;2;PB413;-73.569645;45.512401000000004
